,Time,Type,Zone1,Zone2,Zone3,Zone4
558,187,Tuna,0.0,0.0,0.0,0.0
559,187,Salmon,-1.0,0.0,-1.0,2.0
560,187,Clown,0.0,0.0,0.0,0.0
561,188,Tuna,0.0,0.0,0.0,0.0
562,188,Salmon,0.0,0.0,0.0,0.0
563,188,Clown,0.0,0.0,0.0,0.0
564,189,Tuna,0.0,0.0,0.0,0.0
565,189,Salmon,1.0,0.0,-1.0,0.0
566,189,Clown,0.0,0.0,0.0,0.0
567,190,Tuna,0.0,0.0,0.0,0.0
568,190,Salmon,0.0,0.0,0.0,0.0
569,190,Clown,0.0,0.0,0.0,0.0
570,191,Tuna,-1.0,0.0,0.0,1.0
571,191,Salmon,1.0,0.0,-1.0,0.0
572,191,Clown,0.0,0.0,0.0,0.0
573,192,Tuna,-1.0,1.0,0.0,0.0
574,192,Salmon,-1.0,0.0,-1.0,2.0
575,192,Clown,0.0,0.0,0.0,0.0
576,193,Tuna,-1.0,1.0,0.0,0.0
577,193,Salmon,0.0,0.0,0.0,0.0
578,193,Clown,0.0,0.0,0.0,0.0
579,194,Tuna,0.0,0.0,0.0,0.0
580,194,Salmon,-1.0,0.0,0.0,1.0
581,194,Clown,0.0,0.0,0.0,0.0
582,195,Tuna,0.0,0.0,0.0,0.0
583,195,Salmon,1.0,-1.0,-1.0,1.0
584,195,Clown,0.0,-1.0,1.0,0.0
585,196,Tuna,0.0,-1.0,1.0,0.0
586,196,Salmon,0.0,0.0,0.0,0.0
587,196,Clown,0.0,0.0,0.0,0.0
588,197,Tuna,0.0,0.0,0.0,0.0
589,197,Salmon,0.0,0.0,0.0,0.0
590,197,Clown,0.0,0.0,0.0,0.0
591,198,Tuna,-1.0,0.0,0.0,1.0
592,198,Salmon,0.0,-2.0,1.0,1.0
593,198,Clown,0.0,0.0,0.0,0.0
594,199,Tuna,0.0,0.0,0.0,0.0
595,199,Salmon,1.0,0.0,-1.0,0.0
596,199,Clown,0.0,0.0,0.0,0.0
597,200,Tuna,1.0,-1.0,0.0,0.0
598,200,Salmon,0.0,0.0,-1.0,1.0
599,200,Clown,0.0,0.0,0.0,0.0
600,201,Tuna,0.0,0.0,0.0,0.0
601,201,Salmon,0.0,0.0,0.0,0.0
602,201,Clown,0.0,0.0,0.0,0.0
603,202,Tuna,0.0,0.0,0.0,0.0
604,202,Salmon,0.0,0.0,0.0,0.0
605,202,Clown,0.0,-1.0,1.0,0.0
606,203,Tuna,0.0,0.0,0.0,0.0
607,203,Salmon,0.0,0.0,0.0,0.0
608,203,Clown,0.0,0.0,0.0,0.0
609,204,Tuna,0.0,1.0,-1.0,0.0
610,204,Salmon,1.0,0.0,0.0,-1.0
611,204,Clown,0.0,0.0,0.0,0.0
612,205,Tuna,-1.0,1.0,-1.0,1.0
613,205,Salmon,-1.0,0.0,-1.0,2.0
614,205,Clown,1.0,-2.0,1.0,0.0
615,206,Tuna,0.0,0.0,0.0,0.0
616,206,Salmon,0.0,1.0,-1.0,0.0
617,206,Clown,0.0,-1.0,1.0,0.0
618,207,Tuna,0.0,0.0,0.0,0.0
619,207,Salmon,0.0,0.0,0.0,0.0
620,207,Clown,0.0,0.0,-1.0,1.0
621,208,Tuna,0.0,0.0,0.0,0.0
622,208,Salmon,1.0,0.0,0.0,-1.0
623,208,Clown,0.0,0.0,0.0,0.0
624,209,Tuna,-1.0,1.0,0.0,0.0
625,209,Salmon,-3.0,1.0,0.0,2.0
626,209,Clown,0.0,0.0,0.0,0.0
627,210,Tuna,0.0,0.0,0.0,0.0
628,210,Salmon,0.0,-1.0,-1.0,2.0
629,210,Clown,0.0,0.0,0.0,0.0
630,211,Tuna,0.0,0.0,0.0,0.0
631,211,Salmon,0.0,0.0,0.0,0.0
632,211,Clown,0.0,0.0,0.0,0.0
633,212,Tuna,0.0,0.0,0.0,0.0
634,212,Salmon,0.0,0.0,0.0,0.0
635,212,Clown,0.0,0.0,-1.0,1.0
636,213,Tuna,0.0,0.0,0.0,0.0
637,213,Salmon,0.0,0.0,0.0,0.0
638,213,Clown,0.0,0.0,0.0,0.0
639,214,Tuna,0.0,0.0,0.0,0.0
640,214,Salmon,0.0,0.0,-1.0,1.0
641,214,Clown,0.0,0.0,0.0,0.0
642,215,Tuna,0.0,0.0,0.0,0.0
643,215,Salmon,0.0,1.0,0.0,-1.0
644,215,Clown,0.0,0.0,0.0,0.0
645,216,Tuna,0.0,0.0,0.0,0.0
646,216,Salmon,1.0,0.0,0.0,-1.0
647,216,Clown,0.0,0.0,0.0,0.0
648,217,Tuna,0.0,0.0,0.0,0.0
649,217,Salmon,0.0,0.0,-2.0,2.0
650,217,Clown,0.0,0.0,0.0,0.0
651,218,Tuna,0.0,0.0,0.0,0.0
652,218,Salmon,1.0,0.0,0.0,-1.0
653,218,Clown,1.0,0.0,0.0,-1.0
654,219,Tuna,1.0,0.0,0.0,-1.0
655,219,Salmon,0.0,0.0,-1.0,1.0
656,219,Clown,0.0,0.0,0.0,0.0
657,220,Tuna,0.0,0.0,0.0,0.0
658,220,Salmon,0.0,0.0,-1.0,1.0
659,220,Clown,0.0,0.0,0.0,0.0
660,221,Tuna,0.0,0.0,0.0,0.0
661,221,Salmon,0.0,0.0,0.0,0.0
662,221,Clown,0.0,0.0,0.0,0.0
663,222,Tuna,0.0,0.0,0.0,0.0
664,222,Salmon,0.0,0.0,0.0,0.0
665,222,Clown,-1.0,0.0,0.0,1.0
666,223,Tuna,0.0,0.0,-1.0,1.0
667,223,Salmon,-1.0,0.0,0.0,1.0
668,223,Clown,0.0,0.0,0.0,0.0
669,224,Tuna,0.0,0.0,0.0,0.0
670,224,Salmon,0.0,0.0,-1.0,1.0
671,224,Clown,0.0,0.0,-1.0,1.0
672,225,Tuna,0.0,0.0,0.0,0.0
673,225,Salmon,-1.0,1.0,0.0,0.0
674,225,Clown,0.0,0.0,0.0,0.0
675,226,Tuna,-1.0,0.0,1.0,0.0
676,226,Salmon,0.0,0.0,0.0,0.0
677,226,Clown,0.0,0.0,0.0,0.0
678,227,Tuna,0.0,0.0,0.0,0.0
679,227,Salmon,1.0,-1.0,0.0,0.0
680,227,Clown,0.0,0.0,0.0,0.0
681,228,Tuna,-1.0,1.0,0.0,0.0
682,228,Salmon,0.0,0.0,0.0,0.0
683,228,Clown,0.0,-1.0,1.0,0.0
684,229,Tuna,0.0,0.0,0.0,0.0
685,229,Salmon,0.0,0.0,0.0,0.0
686,229,Clown,-1.0,0.0,0.0,1.0
687,230,Tuna,0.0,0.0,0.0,0.0
688,230,Salmon,-1.0,0.0,-2.0,3.0
689,230,Clown,0.0,0.0,1.0,-1.0
690,231,Tuna,0.0,0.0,-1.0,1.0
691,231,Salmon,-1.0,0.0,0.0,1.0
692,231,Clown,0.0,0.0,0.0,0.0
693,232,Tuna,0.0,0.0,0.0,0.0
694,232,Salmon,0.0,0.0,0.0,0.0
695,232,Clown,0.0,0.0,0.0,0.0
696,233,Tuna,0.0,0.0,0.0,0.0
697,233,Salmon,0.0,0.0,0.0,0.0
698,233,Clown,0.0,0.0,0.0,0.0
699,234,Tuna,0.0,0.0,0.0,0.0
700,234,Salmon,-1.0,0.0,0.0,1.0
701,234,Clown,0.0,0.0,0.0,0.0
702,235,Tuna,0.0,0.0,-1.0,1.0
703,235,Salmon,0.0,0.0,-2.0,2.0
704,235,Clown,0.0,0.0,-1.0,1.0
705,236,Tuna,0.0,0.0,0.0,0.0
706,236,Salmon,0.0,0.0,0.0,0.0
707,236,Clown,0.0,0.0,0.0,0.0
708,237,Tuna,-1.0,1.0,0.0,0.0
709,237,Salmon,0.0,0.0,0.0,0.0
710,237,Clown,0.0,0.0,0.0,0.0
711,238,Tuna,0.0,0.0,-1.0,1.0
712,238,Salmon,-1.0,0.0,0.0,1.0
713,238,Clown,0.0,0.0,0.0,0.0
714,239,Tuna,0.0,0.0,0.0,0.0
715,239,Salmon,-1.0,0.0,0.0,1.0
716,239,Clown,0.0,0.0,0.0,0.0
717,240,Tuna,0.0,0.0,0.0,0.0
718,240,Salmon,1.0,0.0,-1.0,0.0
719,240,Clown,0.0,0.0,0.0,0.0
720,241,Tuna,0.0,0.0,0.0,0.0
721,241,Salmon,0.0,0.0,1.0,-1.0
722,241,Clown,0.0,0.0,0.0,0.0
723,242,Tuna,0.0,0.0,0.0,0.0
724,242,Salmon,0.0,0.0,0.0,0.0
725,242,Clown,-1.0,0.0,0.0,1.0
726,243,Tuna,0.0,0.0,0.0,0.0
727,243,Salmon,1.0,0.0,1.0,-2.0
728,243,Clown,0.0,0.0,0.0,0.0
729,244,Tuna,-1.0,1.0,0.0,0.0
730,244,Salmon,0.0,0.0,0.0,0.0
731,244,Clown,0.0,0.0,0.0,0.0
732,245,Tuna,0.0,0.0,0.0,0.0
733,245,Salmon,1.0,0.0,0.0,-1.0
734,245,Clown,0.0,0.0,0.0,0.0
735,246,Tuna,0.0,0.0,0.0,0.0
736,246,Salmon,0.0,0.0,1.0,-1.0
737,246,Clown,-1.0,0.0,-1.0,2.0
738,247,Tuna,0.0,0.0,0.0,0.0
739,247,Salmon,0.0,0.0,-1.0,1.0
740,247,Clown,0.0,0.0,0.0,0.0
741,248,Tuna,0.0,0.0,1.0,-1.0
742,248,Salmon,-1.0,0.0,0.0,1.0
743,248,Clown,0.0,0.0,0.0,0.0
744,249,Tuna,0.0,0.0,0.0,0.0
745,249,Salmon,0.0,0.0,1.0,-1.0
746,249,Clown,0.0,0.0,0.0,0.0
747,250,Tuna,0.0,0.0,0.0,0.0
748,250,Salmon,0.0,0.0,0.0,0.0
749,250,Clown,0.0,0.0,0.0,0.0
750,251,Tuna,0.0,0.0,0.0,0.0
751,251,Salmon,0.0,0.0,0.0,0.0
752,251,Clown,0.0,0.0,0.0,0.0
753,252,Tuna,0.0,0.0,0.0,0.0
754,252,Salmon,-1.0,0.0,0.0,1.0
755,252,Clown,0.0,0.0,0.0,0.0
756,253,Tuna,0.0,0.0,0.0,0.0
757,253,Salmon,0.0,0.0,0.0,0.0
758,253,Clown,0.0,0.0,0.0,0.0
759,254,Tuna,0.0,0.0,-1.0,1.0
760,254,Salmon,2.0,0.0,0.0,-2.0
761,254,Clown,0.0,0.0,0.0,0.0
762,255,Tuna,0.0,0.0,0.0,0.0
763,255,Salmon,0.0,0.0,0.0,0.0
764,255,Clown,1.0,0.0,0.0,-1.0
765,256,Tuna,0.0,0.0,0.0,0.0
766,256,Salmon,0.0,0.0,0.0,0.0
767,256,Clown,0.0,0.0,0.0,0.0
768,257,Tuna,0.0,0.0,0.0,0.0
769,257,Salmon,0.0,0.0,-1.0,1.0
770,257,Clown,0.0,0.0,0.0,0.0
771,258,Tuna,0.0,0.0,0.0,0.0
772,258,Salmon,0.0,0.0,0.0,0.0
773,258,Clown,0.0,0.0,0.0,0.0
774,259,Tuna,0.0,0.0,0.0,0.0
775,259,Salmon,0.0,0.0,0.0,0.0
776,259,Clown,0.0,0.0,0.0,0.0
777,260,Tuna,0.0,0.0,0.0,0.0
778,260,Salmon,0.0,0.0,0.0,0.0
779,260,Clown,0.0,0.0,0.0,0.0
780,261,Tuna,0.0,0.0,0.0,0.0
781,261,Salmon,-1.0,0.0,0.0,1.0
782,261,Clown,0.0,0.0,0.0,0.0
783,262,Tuna,0.0,0.0,0.0,0.0
784,262,Salmon,0.0,0.0,1.0,-1.0
785,262,Clown,0.0,0.0,0.0,0.0
786,263,Tuna,1.0,0.0,0.0,-1.0
787,263,Salmon,0.0,0.0,0.0,0.0
788,263,Clown,0.0,0.0,0.0,0.0
789,264,Tuna,0.0,0.0,0.0,0.0
790,264,Salmon,-1.0,0.0,0.0,1.0
791,264,Clown,0.0,0.0,0.0,0.0
792,265,Tuna,0.0,0.0,-1.0,1.0
793,265,Salmon,-1.0,0.0,0.0,1.0
794,265,Clown,0.0,0.0,-1.0,1.0
795,266,Tuna,0.0,0.0,0.0,0.0
796,266,Salmon,0.0,-1.0,2.0,-1.0
797,266,Clown,0.0,0.0,0.0,0.0
798,267,Tuna,0.0,0.0,0.0,0.0
799,267,Salmon,0.0,0.0,0.0,0.0
800,267,Clown,0.0,0.0,0.0,0.0
801,268,Tuna,0.0,0.0,0.0,0.0
802,268,Salmon,0.0,0.0,0.0,0.0
803,268,Clown,0.0,0.0,0.0,0.0
804,269,Tuna,0.0,0.0,0.0,0.0
805,269,Salmon,1.0,0.0,0.0,-1.0
806,269,Clown,0.0,0.0,0.0,0.0
807,270,Tuna,0.0,0.0,0.0,0.0
808,270,Salmon,0.0,0.0,1.0,-1.0
809,270,Clown,-1.0,0.0,0.0,1.0
810,271,Tuna,0.0,0.0,0.0,0.0
811,271,Salmon,0.0,0.0,0.0,0.0
812,271,Clown,0.0,0.0,0.0,0.0
813,272,Tuna,-1.0,0.0,0.0,1.0
814,272,Salmon,-1.0,0.0,0.0,1.0
815,272,Clown,0.0,0.0,0.0,0.0
816,273,Tuna,0.0,0.0,0.0,0.0
817,273,Salmon,0.0,0.0,-1.0,1.0
818,273,Clown,0.0,0.0,0.0,0.0
819,274,Tuna,0.0,0.0,0.0,0.0
820,274,Salmon,0.0,0.0,-1.0,1.0
821,274,Clown,0.0,0.0,0.0,0.0
822,275,Tuna,0.0,0.0,0.0,0.0
823,275,Salmon,0.0,0.0,-1.0,1.0
824,275,Clown,0.0,0.0,0.0,0.0
825,276,Tuna,0.0,0.0,-1.0,1.0
826,276,Salmon,0.0,0.0,-1.0,1.0
827,276,Clown,0.0,0.0,1.0,-1.0
828,277,Tuna,-1.0,0.0,0.0,1.0
829,277,Salmon,0.0,0.0,0.0,0.0
830,277,Clown,0.0,0.0,0.0,0.0
831,278,Tuna,0.0,0.0,0.0,0.0
832,278,Salmon,1.0,0.0,0.0,-1.0
833,278,Clown,0.0,0.0,1.0,-1.0
834,279,Tuna,0.0,0.0,0.0,0.0
835,279,Salmon,-1.0,0.0,1.0,0.0
836,279,Clown,0.0,0.0,0.0,0.0
837,280,Tuna,0.0,0.0,0.0,0.0
838,280,Salmon,-1.0,1.0,0.0,0.0
839,280,Clown,1.0,0.0,0.0,-1.0
840,281,Tuna,0.0,0.0,0.0,0.0
841,281,Salmon,0.0,0.0,-1.0,1.0
842,281,Clown,0.0,0.0,0.0,0.0
843,282,Tuna,0.0,0.0,0.0,0.0
844,282,Salmon,0.0,0.0,1.0,-1.0
845,282,Clown,0.0,0.0,0.0,0.0
846,283,Tuna,0.0,0.0,0.0,0.0
847,283,Salmon,-2.0,0.0,0.0,2.0
848,283,Clown,0.0,0.0,0.0,0.0
849,284,Tuna,0.0,0.0,0.0,0.0
850,284,Salmon,1.0,0.0,0.0,-1.0
851,284,Clown,0.0,0.0,0.0,0.0
852,285,Tuna,0.0,0.0,0.0,0.0
853,285,Salmon,0.0,0.0,0.0,0.0
854,285,Clown,0.0,0.0,0.0,0.0
855,286,Tuna,0.0,0.0,0.0,0.0
856,286,Salmon,0.0,0.0,0.0,0.0
857,286,Clown,0.0,0.0,0.0,0.0
858,287,Tuna,0.0,0.0,0.0,0.0
859,287,Salmon,-1.0,0.0,1.0,0.0
860,287,Clown,-1.0,1.0,0.0,0.0
861,288,Tuna,1.0,0.0,0.0,-1.0
862,288,Salmon,1.0,0.0,-1.0,0.0
863,288,Clown,-1.0,1.0,0.0,0.0
864,289,Tuna,0.0,0.0,0.0,0.0
865,289,Salmon,0.0,0.0,0.0,0.0
866,289,Clown,0.0,0.0,0.0,0.0
867,290,Tuna,0.0,0.0,0.0,0.0
868,290,Salmon,-1.0,0.0,1.0,0.0
869,290,Clown,0.0,0.0,0.0,0.0
870,291,Tuna,0.0,0.0,0.0,0.0
871,291,Salmon,1.0,0.0,0.0,-1.0
872,291,Clown,0.0,0.0,0.0,0.0
873,292,Tuna,0.0,0.0,0.0,0.0
874,292,Salmon,0.0,0.0,0.0,0.0
875,292,Clown,0.0,0.0,0.0,0.0
876,293,Tuna,0.0,0.0,0.0,0.0
877,293,Salmon,0.0,0.0,0.0,0.0
878,293,Clown,0.0,0.0,-1.0,1.0
879,294,Tuna,0.0,0.0,0.0,0.0
880,294,Salmon,-1.0,1.0,0.0,0.0
881,294,Clown,0.0,0.0,0.0,0.0
882,295,Tuna,0.0,0.0,0.0,0.0
883,295,Salmon,0.0,0.0,0.0,0.0
884,295,Clown,0.0,0.0,0.0,0.0
885,296,Tuna,0.0,0.0,0.0,0.0
886,296,Salmon,1.0,0.0,1.0,-2.0
887,296,Clown,0.0,0.0,0.0,0.0
888,297,Tuna,0.0,0.0,0.0,0.0
889,297,Salmon,2.0,-1.0,0.0,-1.0
890,297,Clown,0.0,0.0,0.0,0.0
891,298,Tuna,0.0,0.0,0.0,0.0
892,298,Salmon,0.0,0.0,0.0,0.0
893,298,Clown,0.0,0.0,0.0,0.0
894,299,Tuna,0.0,0.0,0.0,0.0
895,299,Salmon,0.0,0.0,0.0,0.0
896,299,Clown,0.0,0.0,0.0,0.0
897,300,Tuna,0.0,0.0,0.0,0.0
898,300,Salmon,0.0,0.0,2.0,-2.0
899,300,Clown,0.0,0.0,-1.0,1.0
900,301,Tuna,0.0,0.0,0.0,0.0
901,301,Salmon,0.0,0.0,-1.0,1.0
902,301,Clown,1.0,0.0,0.0,-1.0
903,302,Tuna,0.0,0.0,0.0,0.0
904,302,Salmon,3.0,0.0,0.0,-3.0
905,302,Clown,0.0,-1.0,1.0,0.0
906,303,Tuna,-1.0,1.0,0.0,0.0
907,303,Salmon,0.0,0.0,-1.0,1.0
908,303,Clown,-1.0,0.0,0.0,1.0
909,304,Tuna,0.0,0.0,0.0,0.0
910,304,Salmon,0.0,0.0,1.0,-1.0
911,304,Clown,0.0,0.0,0.0,0.0
912,305,Tuna,1.0,-1.0,0.0,0.0
913,305,Salmon,0.0,1.0,0.0,-1.0
914,305,Clown,0.0,0.0,0.0,0.0
915,306,Tuna,0.0,0.0,0.0,0.0
916,306,Salmon,0.0,0.0,0.0,0.0
917,306,Clown,0.0,0.0,0.0,0.0
918,307,Tuna,0.0,0.0,0.0,0.0
919,307,Salmon,1.0,0.0,-2.0,1.0
920,307,Clown,0.0,0.0,0.0,0.0
921,308,Tuna,1.0,-1.0,0.0,0.0
922,308,Salmon,1.0,0.0,0.0,-1.0
923,308,Clown,0.0,-1.0,1.0,0.0
924,309,Tuna,0.0,0.0,0.0,0.0
925,309,Salmon,0.0,0.0,0.0,0.0
926,309,Clown,0.0,0.0,0.0,0.0
927,310,Tuna,0.0,0.0,0.0,0.0
928,310,Salmon,1.0,0.0,0.0,-1.0
929,310,Clown,1.0,0.0,-1.0,0.0
930,311,Tuna,1.0,-1.0,0.0,0.0
931,311,Salmon,0.0,0.0,0.0,0.0
932,311,Clown,0.0,0.0,0.0,0.0
933,312,Tuna,0.0,0.0,0.0,0.0
934,312,Salmon,0.0,0.0,1.0,-1.0
935,312,Clown,0.0,-1.0,1.0,0.0
936,313,Tuna,0.0,0.0,0.0,0.0
937,313,Salmon,0.0,0.0,0.0,0.0
938,313,Clown,1.0,0.0,0.0,-1.0
939,314,Tuna,0.0,0.0,0.0,0.0
940,314,Salmon,-1.0,1.0,-1.0,1.0
941,314,Clown,0.0,0.0,0.0,0.0
942,315,Tuna,0.0,0.0,0.0,0.0
943,315,Salmon,0.0,0.0,0.0,0.0
944,315,Clown,0.0,1.0,-1.0,0.0
945,316,Tuna,0.0,0.0,0.0,0.0
946,316,Salmon,1.0,0.0,0.0,-1.0
947,316,Clown,0.0,0.0,0.0,0.0
948,317,Tuna,0.0,0.0,0.0,0.0
949,317,Salmon,0.0,0.0,-1.0,1.0
950,317,Clown,0.0,0.0,0.0,0.0
951,318,Tuna,0.0,0.0,0.0,0.0
952,318,Salmon,-1.0,0.0,1.0,0.0
953,318,Clown,0.0,1.0,-1.0,0.0
954,319,Tuna,0.0,0.0,-2.0,2.0
955,319,Salmon,-1.0,0.0,0.0,1.0
956,319,Clown,0.0,0.0,0.0,0.0
957,320,Tuna,0.0,0.0,0.0,0.0
958,320,Salmon,0.0,0.0,0.0,0.0
959,320,Clown,0.0,0.0,0.0,0.0
960,321,Tuna,0.0,0.0,0.0,0.0
961,321,Salmon,0.0,1.0,0.0,-1.0
962,321,Clown,0.0,0.0,0.0,0.0
963,322,Tuna,0.0,0.0,0.0,0.0
964,322,Salmon,0.0,0.0,0.0,0.0
965,322,Clown,-1.0,0.0,0.0,1.0
966,323,Tuna,0.0,0.0,0.0,0.0
967,323,Salmon,-1.0,0.0,0.0,1.0
968,323,Clown,0.0,0.0,0.0,0.0
969,324,Tuna,0.0,0.0,0.0,0.0
970,324,Salmon,-1.0,0.0,0.0,1.0
971,324,Clown,0.0,0.0,0.0,0.0
972,325,Tuna,1.0,-1.0,0.0,0.0
973,325,Salmon,0.0,0.0,0.0,0.0
974,325,Clown,0.0,0.0,0.0,0.0
975,326,Tuna,0.0,0.0,1.0,-1.0
976,326,Salmon,0.0,0.0,-1.0,1.0
977,326,Clown,0.0,-1.0,1.0,0.0
978,327,Tuna,0.0,0.0,-1.0,1.0
979,327,Salmon,0.0,0.0,0.0,0.0
980,327,Clown,0.0,0.0,0.0,0.0
981,328,Tuna,0.0,0.0,0.0,0.0
982,328,Salmon,0.0,0.0,0.0,0.0
983,328,Clown,0.0,0.0,0.0,0.0
984,329,Tuna,0.0,0.0,0.0,0.0
985,329,Salmon,-1.0,0.0,0.0,1.0
986,329,Clown,0.0,0.0,0.0,0.0
987,330,Tuna,0.0,0.0,0.0,0.0
988,330,Salmon,0.0,0.0,0.0,0.0
989,330,Clown,0.0,0.0,0.0,0.0
990,331,Tuna,0.0,0.0,0.0,0.0
991,331,Salmon,0.0,0.0,0.0,0.0
992,331,Clown,0.0,0.0,0.0,0.0
993,332,Tuna,0.0,0.0,0.0,0.0
994,332,Salmon,0.0,0.0,0.0,0.0
995,332,Clown,0.0,0.0,0.0,0.0
996,333,Tuna,0.0,0.0,0.0,0.0
997,333,Salmon,0.0,0.0,1.0,-1.0
998,333,Clown,0.0,0.0,0.0,0.0
999,334,Tuna,1.0,-1.0,0.0,0.0
1000,334,Salmon,0.0,0.0,0.0,0.0
1001,334,Clown,0.0,0.0,0.0,0.0
1002,335,Tuna,0.0,-1.0,0.0,1.0
1003,335,Salmon,1.0,0.0,0.0,-1.0
1004,335,Clown,0.0,0.0,0.0,0.0
1005,336,Tuna,1.0,-1.0,0.0,0.0
1006,336,Salmon,0.0,0.0,0.0,0.0
1007,336,Clown,0.0,0.0,0.0,0.0
1008,337,Tuna,0.0,0.0,0.0,0.0
1009,337,Salmon,0.0,0.0,-1.0,1.0
1010,337,Clown,-1.0,1.0,0.0,0.0
1011,338,Tuna,0.0,0.0,0.0,0.0
1012,338,Salmon,1.0,0.0,0.0,-1.0
1013,338,Clown,1.0,-1.0,0.0,0.0
1014,339,Tuna,-1.0,1.0,0.0,0.0
1015,339,Salmon,1.0,0.0,0.0,-1.0
1016,339,Clown,0.0,0.0,0.0,0.0
1017,340,Tuna,0.0,0.0,-1.0,1.0
1018,340,Salmon,0.0,0.0,0.0,0.0
1019,340,Clown,0.0,0.0,0.0,0.0
1020,341,Tuna,0.0,0.0,0.0,0.0
1021,341,Salmon,0.0,0.0,0.0,0.0
1022,341,Clown,0.0,1.0,-1.0,0.0
1023,342,Tuna,0.0,0.0,0.0,0.0
1024,342,Salmon,1.0,0.0,0.0,-1.0
1025,342,Clown,0.0,0.0,0.0,0.0
1026,343,Tuna,0.0,0.0,-1.0,1.0
1027,343,Salmon,-1.0,0.0,0.0,1.0
1028,343,Clown,0.0,0.0,0.0,0.0
1029,344,Tuna,0.0,0.0,1.0,-1.0
1030,344,Salmon,0.0,0.0,1.0,-1.0
1031,344,Clown,0.0,0.0,0.0,0.0
1032,345,Tuna,0.0,0.0,0.0,0.0
1033,345,Salmon,0.0,0.0,-1.0,1.0
1034,345,Clown,0.0,0.0,0.0,0.0
1035,346,Tuna,0.0,0.0,0.0,0.0
1036,346,Salmon,1.0,0.0,0.0,-1.0
1037,346,Clown,0.0,0.0,0.0,0.0
1038,347,Tuna,0.0,0.0,0.0,0.0
1039,347,Salmon,1.0,0.0,0.0,-1.0
1040,347,Clown,-1.0,1.0,0.0,0.0
1041,348,Tuna,0.0,0.0,0.0,0.0
1042,348,Salmon,-1.0,1.0,0.0,0.0
1043,348,Clown,-1.0,1.0,0.0,0.0
1044,349,Tuna,0.0,0.0,0.0,0.0
1045,349,Salmon,1.0,1.0,-1.0,-1.0
1046,349,Clown,-1.0,1.0,1.0,-1.0
1047,350,Tuna,1.0,0.0,0.0,-1.0
1048,350,Salmon,1.0,0.0,0.0,-1.0
1049,350,Clown,0.0,0.0,0.0,0.0
1050,351,Tuna,0.0,0.0,0.0,0.0
1051,351,Salmon,-1.0,0.0,0.0,1.0
1052,351,Clown,0.0,0.0,0.0,0.0
1053,352,Tuna,1.0,0.0,0.0,-1.0
1054,352,Salmon,2.0,0.0,-1.0,-1.0
1055,352,Clown,0.0,0.0,0.0,0.0
1056,353,Tuna,0.0,0.0,0.0,0.0
1057,353,Salmon,0.0,0.0,-1.0,1.0
1058,353,Clown,0.0,0.0,0.0,0.0
1059,354,Tuna,-1.0,0.0,0.0,1.0
1060,354,Salmon,0.0,0.0,0.0,0.0
1061,354,Clown,0.0,0.0,0.0,0.0
1062,355,Tuna,0.0,0.0,0.0,0.0
1063,355,Salmon,0.0,0.0,-1.0,1.0
1064,355,Clown,0.0,0.0,0.0,0.0
1065,356,Tuna,0.0,0.0,0.0,0.0
1066,356,Salmon,-1.0,0.0,-2.0,3.0
1067,356,Clown,0.0,0.0,0.0,0.0
1068,357,Tuna,0.0,0.0,0.0,0.0
1069,357,Salmon,0.0,0.0,-1.0,1.0
1070,357,Clown,0.0,0.0,0.0,0.0
1071,358,Tuna,0.0,0.0,0.0,0.0
1072,358,Salmon,0.0,0.0,1.0,-1.0
1073,358,Clown,-1.0,1.0,0.0,0.0
1074,359,Tuna,0.0,0.0,0.0,0.0
1075,359,Salmon,0.0,0.0,-2.0,2.0
1076,359,Clown,0.0,0.0,0.0,0.0
1077,360,Tuna,-1.0,0.0,0.0,1.0
1078,360,Salmon,2.0,0.0,0.0,-2.0
1079,360,Clown,0.0,0.0,0.0,0.0
1080,361,Tuna,0.0,0.0,1.0,-1.0
1081,361,Salmon,0.0,0.0,0.0,0.0
1082,361,Clown,0.0,1.0,-1.0,0.0
1083,362,Tuna,0.0,0.0,0.0,0.0
1084,362,Salmon,-1.0,0.0,0.0,1.0
1085,362,Clown,0.0,0.0,0.0,0.0
1086,363,Tuna,0.0,0.0,0.0,0.0
1087,363,Salmon,0.0,0.0,0.0,0.0
1088,363,Clown,0.0,0.0,0.0,0.0
1089,364,Tuna,0.0,0.0,-1.0,1.0
1090,364,Salmon,0.0,0.0,0.0,0.0
1091,364,Clown,-1.0,0.0,0.0,1.0
1092,365,Tuna,0.0,0.0,0.0,0.0
1093,365,Salmon,0.0,0.0,0.0,0.0
1094,365,Clown,0.0,1.0,-1.0,0.0
1095,366,Tuna,0.0,0.0,0.0,0.0
1096,366,Salmon,1.0,0.0,-1.0,0.0
1097,366,Clown,0.0,0.0,0.0,0.0
1098,367,Tuna,0.0,0.0,0.0,0.0
1099,367,Salmon,0.0,0.0,0.0,0.0
1100,367,Clown,0.0,0.0,0.0,0.0
1101,368,Tuna,0.0,0.0,0.0,0.0
1102,368,Salmon,0.0,0.0,0.0,0.0
1103,368,Clown,0.0,0.0,0.0,0.0
1104,369,Tuna,0.0,0.0,0.0,0.0
1105,369,Salmon,-2.0,0.0,0.0,2.0
1106,369,Clown,0.0,0.0,-1.0,1.0
1107,370,Tuna,0.0,0.0,0.0,0.0
1108,370,Salmon,1.0,0.0,1.0,-2.0
1109,370,Clown,0.0,0.0,0.0,0.0
