,Time,Type,Zone1,Zone2,Zone3,Zone4,Zone5,Zone6,Zone7,Zone8,Zone9,Zone10,Zone11,Zone12,Zone13,Zone14,Zone15,Zone16,Zone17,Zone18,Zone19,Zone20,Zone21,Zone22,Zone23,Zone24,Zone25
2,1796,Clown,-69.0,15.0,-6.0,-48.0,-60.0,21.0,51.0,-24.0,45.0,36.0,-30.0,36.0,42.0,-27.0,-9.0,27.0,-9.0,21.0,54.0,24.0,-57.0,-9.0,0.0,18.0,-42.0
0,1797,Tuna,18.0,-10.0,11.0,8.0,6.0,-6.0,-20.0,-7.0,-10.0,-9.0,1.0,5.0,-10.0,3.0,3.0,10.0,18.0,-10.0,-12.0,-4.0,12.0,-6.0,0.0,10.0,-1.0
1,1797,Salmon,-34.0,45.0,22.0,15.0,13.0,56.0,-66.0,2.0,-26.0,-3.0,6.0,11.0,-20.0,-12.0,6.0,26.0,-82.0,13.0,-27.0,-2.0,2.0,-2.0,27.0,28.0,2.0
2,1797,Clown,-69.0,15.0,-6.0,-48.0,-60.0,21.0,51.0,-24.0,45.0,36.0,-30.0,36.0,42.0,-27.0,-9.0,27.0,-9.0,21.0,54.0,24.0,-57.0,-9.0,0.0,18.0,-42.0
0,1798,Tuna,18.0,-10.0,11.0,8.0,6.0,-6.0,-20.0,-7.0,-10.0,-9.0,1.0,5.0,-10.0,3.0,3.0,10.0,18.0,-10.0,-12.0,-4.0,12.0,-6.0,0.0,10.0,-1.0
1,1798,Salmon,-34.0,45.0,22.0,15.0,13.0,56.0,-66.0,2.0,-26.0,-3.0,5.0,12.0,-20.0,-12.0,6.0,26.0,-82.0,13.0,-27.0,-2.0,2.0,-2.0,27.0,28.0,2.0
2,1798,Clown,-69.0,15.0,-6.0,-48.0,-60.0,21.0,51.0,-24.0,45.0,36.0,-30.0,36.0,42.0,-27.0,-9.0,27.0,-9.0,21.0,54.0,24.0,-57.0,-6.0,-3.0,18.0,-42.0
0,1799,Tuna,18.0,-10.0,11.0,8.0,6.0,-6.0,-20.0,-8.0,-10.0,-9.0,1.0,5.0,-9.0,3.0,3.0,11.0,17.0,-10.0,-12.0,-4.0,12.0,-6.0,0.0,10.0,-1.0
1,1799,Salmon,-32.0,43.0,22.0,15.0,13.0,56.0,-66.0,2.0,-26.0,-3.0,5.0,12.0,-20.0,-12.0,6.0,26.0,-82.0,13.0,-27.0,-2.0,2.0,-2.0,27.0,28.0,2.0
2,1799,Clown,-69.0,15.0,-6.0,-48.0,-60.0,21.0,51.0,-24.0,45.0,36.0,-30.0,36.0,42.0,-27.0,-9.0,27.0,-9.0,21.0,54.0,24.0,-57.0,-6.0,-3.0,18.0,-42.0
0,1800,Tuna,18.0,-10.0,11.0,8.0,6.0,-6.0,-20.0,-8.0,-10.0,-9.0,1.0,5.0,-9.0,3.0,3.0,11.0,17.0,-10.0,-12.0,-4.0,12.0,-6.0,0.0,10.0,-1.0
1,1800,Salmon,-31.0,43.0,22.0,15.0,13.0,55.0,-66.0,2.0,-26.0,-3.0,5.0,12.0,-20.0,-12.0,6.0,25.0,-81.0,13.0,-27.0,-2.0,2.0,-2.0,27.0,28.0,2.0
2,1800,Clown,-69.0,15.0,-6.0,-48.0,-60.0,21.0,51.0,-24.0,45.0,36.0,-30.0,36.0,42.0,-27.0,-9.0,27.0,-9.0,21.0,54.0,24.0,-57.0,-6.0,-3.0,18.0,-42.0
0,1801,Tuna,18.0,-10.0,11.0,8.0,6.0,-6.0,-20.0,-8.0,-10.0,-9.0,1.0,6.0,-9.0,3.0,3.0,11.0,16.0,-10.0,-12.0,-4.0,12.0,-6.0,0.0,10.0,-1.0
1,1801,Salmon,-31.0,43.0,22.0,15.0,13.0,55.0,-66.0,2.0,-26.0,-3.0,5.0,12.0,-20.0,-12.0,6.0,25.0,-81.0,13.0,-27.0,-2.0,2.0,-2.0,27.0,28.0,2.0
2,1801,Clown,-69.0,15.0,-6.0,-48.0,-60.0,21.0,54.0,-27.0,45.0,36.0,-30.0,36.0,42.0,-27.0,-9.0,27.0,-9.0,21.0,54.0,24.0,-57.0,-6.0,-3.0,18.0,-42.0
0,1802,Tuna,19.0,-10.0,11.0,8.0,6.0,-7.0,-20.0,-8.0,-10.0,-9.0,1.0,6.0,-9.0,3.0,3.0,11.0,16.0,-10.0,-12.0,-4.0,12.0,-6.0,0.0,10.0,-1.0
1,1802,Salmon,-31.0,43.0,22.0,15.0,13.0,55.0,-66.0,2.0,-26.0,-3.0,5.0,12.0,-20.0,-12.0,6.0,26.0,-81.0,13.0,-27.0,-2.0,1.0,-2.0,27.0,28.0,2.0
2,1802,Clown,-69.0,15.0,-6.0,-48.0,-60.0,21.0,54.0,-27.0,45.0,36.0,-30.0,36.0,42.0,-27.0,-9.0,27.0,-9.0,21.0,54.0,24.0,-57.0,-6.0,-3.0,18.0,-42.0
0,1803,Tuna,19.0,-10.0,11.0,8.0,6.0,-7.0,-20.0,-8.0,-10.0,-9.0,1.0,6.0,-9.0,3.0,3.0,11.0,16.0,-10.0,-12.0,-4.0,12.0,-6.0,0.0,10.0,-1.0
1,1803,Salmon,-31.0,43.0,22.0,15.0,13.0,55.0,-67.0,2.0,-26.0,-3.0,5.0,13.0,-20.0,-12.0,6.0,26.0,-81.0,13.0,-27.0,-2.0,2.0,-3.0,27.0,28.0,2.0
2,1803,Clown,-69.0,15.0,-6.0,-48.0,-60.0,21.0,54.0,-27.0,45.0,36.0,-27.0,33.0,42.0,-27.0,-9.0,27.0,-9.0,21.0,54.0,24.0,-57.0,-6.0,-3.0,18.0,-42.0
0,1804,Tuna,20.0,-11.0,11.0,8.0,6.0,-7.0,-20.0,-8.0,-10.0,-9.0,1.0,6.0,-9.0,3.0,3.0,11.0,16.0,-10.0,-12.0,-4.0,12.0,-6.0,0.0,10.0,-1.0
1,1804,Salmon,-31.0,44.0,22.0,15.0,13.0,55.0,-68.0,2.0,-26.0,-3.0,5.0,13.0,-20.0,-12.0,6.0,25.0,-80.0,13.0,-27.0,-2.0,2.0,-3.0,27.0,28.0,2.0
2,1804,Clown,-69.0,15.0,-6.0,-48.0,-60.0,21.0,54.0,-27.0,45.0,36.0,-27.0,33.0,42.0,-27.0,-9.0,27.0,-9.0,21.0,54.0,24.0,-57.0,-6.0,-3.0,18.0,-42.0
0,1805,Tuna,20.0,-11.0,11.0,8.0,6.0,-7.0,-20.0,-8.0,-10.0,-9.0,1.0,6.0,-9.0,3.0,3.0,11.0,16.0,-10.0,-12.0,-4.0,12.0,-6.0,0.0,10.0,-1.0
1,1805,Salmon,-31.0,44.0,22.0,15.0,13.0,55.0,-68.0,2.0,-26.0,-3.0,4.0,14.0,-20.0,-12.0,6.0,25.0,-80.0,13.0,-27.0,-2.0,2.0,-3.0,27.0,28.0,2.0
2,1805,Clown,-69.0,15.0,-6.0,-48.0,-60.0,21.0,54.0,-27.0,45.0,36.0,-27.0,33.0,42.0,-27.0,-9.0,27.0,-12.0,21.0,54.0,24.0,-57.0,-3.0,-3.0,18.0,-42.0
0,1806,Tuna,20.0,-11.0,11.0,8.0,6.0,-7.0,-20.0,-8.0,-10.0,-9.0,1.0,6.0,-9.0,3.0,3.0,11.0,16.0,-10.0,-12.0,-4.0,12.0,-6.0,0.0,10.0,-1.0
1,1806,Salmon,-30.0,43.0,22.0,15.0,13.0,55.0,-68.0,2.0,-26.0,-3.0,4.0,14.0,-20.0,-11.0,6.0,25.0,-80.0,13.0,-28.0,-2.0,2.0,-3.0,27.0,28.0,2.0
2,1806,Clown,-69.0,15.0,-6.0,-48.0,-60.0,21.0,54.0,-27.0,45.0,36.0,-27.0,33.0,42.0,-27.0,-9.0,27.0,-12.0,21.0,54.0,24.0,-57.0,-3.0,-3.0,18.0,-42.0
0,1807,Tuna,20.0,-11.0,11.0,8.0,6.0,-7.0,-20.0,-8.0,-10.0,-9.0,1.0,6.0,-9.0,3.0,3.0,11.0,16.0,-10.0,-12.0,-4.0,12.0,-6.0,0.0,10.0,-1.0
1,1807,Salmon,-30.0,43.0,22.0,15.0,13.0,55.0,-68.0,2.0,-26.0,-3.0,4.0,14.0,-20.0,-11.0,6.0,25.0,-80.0,13.0,-28.0,-2.0,1.0,-2.0,27.0,28.0,2.0
2,1807,Clown,-69.0,15.0,-6.0,-48.0,-60.0,21.0,54.0,-27.0,45.0,36.0,-27.0,33.0,42.0,-27.0,-9.0,27.0,-12.0,21.0,54.0,24.0,-57.0,-3.0,-3.0,18.0,-42.0
0,1808,Tuna,20.0,-11.0,11.0,8.0,6.0,-7.0,-20.0,-8.0,-10.0,-9.0,1.0,6.0,-9.0,3.0,3.0,11.0,16.0,-10.0,-12.0,-4.0,12.0,-6.0,0.0,10.0,-1.0
1,1808,Salmon,-30.0,44.0,22.0,15.0,13.0,54.0,-68.0,2.0,-26.0,-3.0,4.0,14.0,-20.0,-11.0,6.0,25.0,-80.0,13.0,-28.0,-2.0,1.0,-2.0,27.0,28.0,2.0
2,1808,Clown,-69.0,15.0,-6.0,-48.0,-60.0,21.0,54.0,-27.0,45.0,36.0,-27.0,33.0,42.0,-24.0,-9.0,27.0,-12.0,21.0,51.0,24.0,-57.0,-3.0,-3.0,18.0,-42.0
0,1809,Tuna,20.0,-11.0,11.0,8.0,6.0,-7.0,-20.0,-8.0,-10.0,-9.0,1.0,6.0,-9.0,3.0,3.0,11.0,16.0,-10.0,-12.0,-4.0,12.0,-6.0,0.0,10.0,-1.0
1,1809,Salmon,-30.0,44.0,22.0,15.0,13.0,54.0,-68.0,2.0,-26.0,-3.0,5.0,13.0,-20.0,-11.0,6.0,25.0,-80.0,13.0,-28.0,-2.0,1.0,-2.0,27.0,28.0,2.0
2,1809,Clown,-69.0,15.0,-6.0,-48.0,-60.0,21.0,54.0,-27.0,45.0,36.0,-27.0,33.0,42.0,-24.0,-9.0,27.0,-12.0,21.0,51.0,24.0,-57.0,-3.0,-3.0,18.0,-42.0
0,1810,Tuna,19.0,-10.0,11.0,8.0,6.0,-6.0,-20.0,-8.0,-10.0,-9.0,0.0,6.0,-9.0,3.0,3.0,11.0,16.0,-10.0,-12.0,-4.0,12.0,-6.0,0.0,10.0,-1.0
1,1810,Salmon,-30.0,44.0,22.0,15.0,13.0,55.0,-69.0,2.0,-26.0,-3.0,5.0,13.0,-20.0,-11.0,6.0,25.0,-80.0,13.0,-28.0,-2.0,1.0,-2.0,27.0,28.0,2.0
2,1810,Clown,-69.0,15.0,-6.0,-48.0,-60.0,21.0,54.0,-27.0,45.0,36.0,-27.0,33.0,45.0,-27.0,-9.0,27.0,-12.0,21.0,51.0,24.0,-57.0,-3.0,-3.0,18.0,-42.0
0,1811,Tuna,20.0,-10.0,11.0,8.0,6.0,-7.0,-20.0,-8.0,-10.0,-9.0,-1.0,6.0,-9.0,3.0,3.0,12.0,16.0,-10.0,-12.0,-4.0,12.0,-6.0,0.0,10.0,-1.0
1,1811,Salmon,-30.0,44.0,22.0,15.0,13.0,55.0,-69.0,2.0,-26.0,-3.0,5.0,14.0,-20.0,-11.0,6.0,25.0,-81.0,13.0,-28.0,-2.0,1.0,-2.0,27.0,28.0,2.0
2,1811,Clown,-69.0,15.0,-6.0,-48.0,-60.0,21.0,54.0,-27.0,45.0,36.0,-27.0,33.0,45.0,-27.0,-9.0,27.0,-12.0,21.0,51.0,24.0,-57.0,-3.0,-3.0,18.0,-42.0
0,1812,Tuna,21.0,-10.0,11.0,8.0,6.0,-8.0,-20.0,-8.0,-10.0,-9.0,-1.0,6.0,-9.0,3.0,3.0,12.0,16.0,-10.0,-12.0,-4.0,12.0,-6.0,0.0,10.0,-1.0
1,1812,Salmon,-30.0,44.0,22.0,15.0,13.0,56.0,-70.0,2.0,-26.0,-3.0,6.0,13.0,-20.0,-11.0,6.0,25.0,-81.0,13.0,-28.0,-2.0,1.0,-2.0,27.0,28.0,2.0
2,1812,Clown,-69.0,15.0,-6.0,-48.0,-60.0,21.0,54.0,-27.0,45.0,36.0,-27.0,33.0,42.0,-24.0,-9.0,27.0,-12.0,21.0,51.0,24.0,-57.0,-3.0,-3.0,18.0,-42.0
0,1813,Tuna,21.0,-10.0,11.0,8.0,6.0,-8.0,-19.0,-9.0,-10.0,-9.0,-1.0,6.0,-9.0,3.0,3.0,12.0,16.0,-10.0,-12.0,-4.0,12.0,-6.0,0.0,10.0,-1.0
1,1813,Salmon,-31.0,45.0,22.0,15.0,13.0,56.0,-70.0,2.0,-26.0,-3.0,5.0,13.0,-20.0,-11.0,6.0,26.0,-81.0,13.0,-28.0,-2.0,0.0,-1.0,27.0,28.0,2.0
2,1813,Clown,-69.0,15.0,-6.0,-48.0,-60.0,21.0,54.0,-27.0,45.0,36.0,-27.0,33.0,42.0,-24.0,-9.0,27.0,-12.0,21.0,51.0,24.0,-57.0,-3.0,-3.0,18.0,-42.0
0,1814,Tuna,21.0,-10.0,11.0,8.0,6.0,-8.0,-19.0,-9.0,-10.0,-9.0,-1.0,6.0,-9.0,3.0,3.0,12.0,16.0,-10.0,-12.0,-4.0,12.0,-6.0,0.0,10.0,-1.0
1,1814,Salmon,-32.0,46.0,22.0,15.0,13.0,56.0,-70.0,2.0,-26.0,-3.0,5.0,13.0,-20.0,-11.0,6.0,26.0,-81.0,13.0,-28.0,-2.0,0.0,-1.0,27.0,28.0,2.0
2,1814,Clown,-69.0,15.0,-6.0,-48.0,-60.0,21.0,57.0,-27.0,45.0,36.0,-27.0,30.0,42.0,-24.0,-9.0,27.0,-12.0,21.0,51.0,24.0,-57.0,-3.0,-3.0,18.0,-42.0
0,1815,Tuna,21.0,-10.0,11.0,8.0,6.0,-8.0,-19.0,-9.0,-10.0,-9.0,-1.0,6.0,-9.0,3.0,3.0,12.0,16.0,-10.0,-12.0,-4.0,12.0,-6.0,0.0,10.0,-1.0
1,1815,Salmon,-33.0,47.0,22.0,15.0,13.0,55.0,-70.0,2.0,-26.0,-3.0,5.0,14.0,-20.0,-11.0,6.0,25.0,-80.0,13.0,-28.0,-2.0,0.0,-1.0,27.0,28.0,2.0
2,1815,Clown,-69.0,15.0,-6.0,-48.0,-60.0,21.0,57.0,-27.0,45.0,36.0,-27.0,30.0,42.0,-24.0,-9.0,27.0,-12.0,21.0,51.0,24.0,-57.0,-3.0,0.0,15.0,-42.0
0,1816,Tuna,21.0,-10.0,11.0,8.0,6.0,-8.0,-19.0,-9.0,-10.0,-9.0,-1.0,6.0,-9.0,3.0,3.0,12.0,16.0,-10.0,-12.0,-4.0,12.0,-6.0,0.0,10.0,-1.0
1,1816,Salmon,-33.0,47.0,22.0,15.0,13.0,55.0,-70.0,2.0,-26.0,-3.0,4.0,15.0,-20.0,-11.0,6.0,25.0,-80.0,13.0,-28.0,-2.0,0.0,-1.0,27.0,28.0,2.0
2,1816,Clown,-69.0,15.0,-6.0,-48.0,-60.0,21.0,57.0,-27.0,45.0,36.0,-27.0,30.0,42.0,-24.0,-9.0,27.0,-12.0,21.0,51.0,24.0,-57.0,-6.0,3.0,15.0,-42.0
0,1817,Tuna,21.0,-10.0,11.0,8.0,6.0,-8.0,-19.0,-9.0,-10.0,-9.0,-1.0,6.0,-9.0,3.0,3.0,12.0,16.0,-10.0,-12.0,-4.0,12.0,-6.0,0.0,10.0,-1.0
1,1817,Salmon,-33.0,47.0,22.0,15.0,13.0,55.0,-70.0,2.0,-26.0,-3.0,3.0,16.0,-20.0,-11.0,6.0,24.0,-79.0,13.0,-28.0,-2.0,0.0,-1.0,27.0,28.0,2.0
2,1817,Clown,-69.0,15.0,-6.0,-48.0,-60.0,21.0,57.0,-27.0,45.0,36.0,-27.0,30.0,42.0,-24.0,-9.0,24.0,-9.0,21.0,51.0,24.0,-57.0,-6.0,3.0,15.0,-42.0
0,1818,Tuna,21.0,-10.0,11.0,8.0,6.0,-9.0,-19.0,-9.0,-10.0,-9.0,-1.0,6.0,-9.0,3.0,3.0,13.0,16.0,-10.0,-12.0,-4.0,12.0,-6.0,0.0,10.0,-1.0
1,1818,Salmon,-34.0,48.0,22.0,15.0,13.0,55.0,-70.0,2.0,-26.0,-3.0,3.0,16.0,-20.0,-11.0,6.0,24.0,-79.0,13.0,-28.0,-2.0,0.0,-1.0,27.0,28.0,2.0
2,1818,Clown,-69.0,15.0,-6.0,-48.0,-60.0,21.0,57.0,-27.0,45.0,36.0,-24.0,30.0,42.0,-24.0,-9.0,21.0,-9.0,21.0,51.0,24.0,-57.0,-6.0,3.0,15.0,-42.0
0,1819,Tuna,21.0,-10.0,11.0,8.0,6.0,-9.0,-18.0,-10.0,-10.0,-9.0,-1.0,6.0,-9.0,3.0,3.0,13.0,16.0,-10.0,-12.0,-4.0,12.0,-6.0,0.0,10.0,-1.0
1,1819,Salmon,-34.0,48.0,22.0,15.0,13.0,56.0,-70.0,2.0,-26.0,-3.0,3.0,15.0,-20.0,-11.0,6.0,24.0,-78.0,13.0,-28.0,-2.0,-1.0,-1.0,27.0,28.0,2.0
2,1819,Clown,-69.0,15.0,-6.0,-48.0,-60.0,21.0,57.0,-27.0,45.0,36.0,-24.0,30.0,42.0,-24.0,-9.0,18.0,-6.0,21.0,51.0,24.0,-57.0,-6.0,3.0,15.0,-42.0
0,1820,Tuna,21.0,-10.0,11.0,8.0,6.0,-8.0,-18.0,-10.0,-10.0,-9.0,-2.0,6.0,-9.0,3.0,3.0,13.0,16.0,-10.0,-12.0,-4.0,12.0,-6.0,0.0,10.0,-1.0
1,1820,Salmon,-34.0,48.0,22.0,15.0,13.0,55.0,-70.0,2.0,-26.0,-3.0,4.0,15.0,-20.0,-11.0,6.0,23.0,-77.0,13.0,-28.0,-2.0,-1.0,-1.0,27.0,28.0,2.0
2,1820,Clown,-69.0,15.0,-6.0,-48.0,-60.0,21.0,57.0,-27.0,45.0,36.0,-24.0,30.0,42.0,-24.0,-9.0,18.0,-6.0,21.0,51.0,24.0,-57.0,-6.0,3.0,15.0,-42.0
0,1821,Tuna,21.0,-10.0,11.0,8.0,6.0,-8.0,-18.0,-10.0,-10.0,-9.0,-2.0,6.0,-9.0,3.0,3.0,13.0,16.0,-10.0,-12.0,-4.0,12.0,-6.0,0.0,10.0,-1.0
1,1821,Salmon,-34.0,48.0,22.0,15.0,13.0,56.0,-71.0,2.0,-26.0,-3.0,5.0,14.0,-20.0,-11.0,6.0,23.0,-77.0,13.0,-28.0,-2.0,-1.0,-1.0,27.0,28.0,2.0
2,1821,Clown,-69.0,15.0,-6.0,-48.0,-60.0,21.0,57.0,-27.0,45.0,36.0,-24.0,30.0,42.0,-24.0,-9.0,18.0,-6.0,21.0,51.0,24.0,-57.0,-6.0,3.0,15.0,-42.0
0,1822,Tuna,21.0,-10.0,11.0,8.0,6.0,-8.0,-18.0,-10.0,-10.0,-9.0,-2.0,6.0,-9.0,3.0,3.0,13.0,16.0,-10.0,-12.0,-4.0,12.0,-6.0,0.0,10.0,-1.0
1,1822,Salmon,-34.0,48.0,22.0,15.0,13.0,56.0,-71.0,2.0,-26.0,-3.0,5.0,13.0,-20.0,-11.0,6.0,23.0,-76.0,13.0,-28.0,-2.0,-1.0,-1.0,27.0,28.0,2.0
2,1822,Clown,-69.0,15.0,-6.0,-48.0,-60.0,21.0,57.0,-27.0,45.0,36.0,-24.0,30.0,42.0,-24.0,-9.0,18.0,-6.0,21.0,51.0,24.0,-57.0,-6.0,3.0,15.0,-42.0
0,1823,Tuna,21.0,-10.0,12.0,8.0,6.0,-8.0,-18.0,-11.0,-10.0,-9.0,-2.0,6.0,-9.0,3.0,3.0,13.0,16.0,-10.0,-12.0,-4.0,12.0,-6.0,0.0,10.0,-1.0
1,1823,Salmon,-34.0,48.0,22.0,15.0,13.0,56.0,-71.0,2.0,-26.0,-3.0,5.0,13.0,-20.0,-11.0,6.0,23.0,-77.0,13.0,-28.0,-2.0,0.0,-1.0,27.0,28.0,2.0
2,1823,Clown,-69.0,15.0,-6.0,-48.0,-60.0,21.0,57.0,-27.0,45.0,36.0,-24.0,30.0,42.0,-24.0,-9.0,18.0,-6.0,21.0,51.0,24.0,-57.0,-6.0,3.0,15.0,-42.0
0,1824,Tuna,22.0,-11.0,12.0,8.0,6.0,-8.0,-18.0,-11.0,-10.0,-9.0,-3.0,7.0,-9.0,3.0,3.0,13.0,16.0,-10.0,-12.0,-4.0,12.0,-6.0,0.0,10.0,-1.0
1,1824,Salmon,-34.0,48.0,22.0,15.0,13.0,56.0,-71.0,2.0,-26.0,-3.0,5.0,13.0,-20.0,-11.0,6.0,23.0,-77.0,13.0,-28.0,-2.0,0.0,-1.0,27.0,28.0,2.0
2,1824,Clown,-69.0,15.0,-6.0,-48.0,-60.0,21.0,57.0,-27.0,45.0,36.0,-24.0,30.0,42.0,-24.0,-9.0,12.0,0.0,21.0,51.0,27.0,-57.0,-6.0,3.0,15.0,-45.0
0,1825,Tuna,24.0,-12.0,12.0,8.0,6.0,-10.0,-18.0,-11.0,-10.0,-9.0,-4.0,9.0,-9.0,3.0,3.0,13.0,16.0,-10.0,-12.0,-4.0,12.0,-6.0,0.0,10.0,-1.0
1,1825,Salmon,-34.0,48.0,22.0,15.0,13.0,56.0,-71.0,2.0,-26.0,-3.0,5.0,13.0,-20.0,-11.0,6.0,23.0,-77.0,13.0,-28.0,-2.0,0.0,-2.0,28.0,28.0,2.0
2,1825,Clown,-69.0,15.0,-6.0,-48.0,-60.0,21.0,57.0,-27.0,45.0,36.0,-24.0,30.0,42.0,-24.0,-9.0,12.0,0.0,21.0,54.0,27.0,-57.0,-6.0,3.0,12.0,-45.0
0,1826,Tuna,24.0,-12.0,12.0,8.0,6.0,-10.0,-18.0,-11.0,-10.0,-9.0,-4.0,9.0,-9.0,3.0,3.0,13.0,16.0,-10.0,-12.0,-4.0,12.0,-6.0,0.0,10.0,-1.0
1,1826,Salmon,-34.0,48.0,22.0,15.0,13.0,56.0,-71.0,2.0,-26.0,-3.0,5.0,12.0,-20.0,-11.0,6.0,23.0,-76.0,13.0,-28.0,-2.0,0.0,-2.0,28.0,28.0,2.0
2,1826,Clown,-69.0,15.0,-6.0,-48.0,-60.0,21.0,57.0,-27.0,45.0,36.0,-24.0,30.0,42.0,-24.0,-9.0,12.0,0.0,21.0,54.0,27.0,-57.0,-6.0,3.0,12.0,-45.0
0,1827,Tuna,24.0,-12.0,13.0,8.0,6.0,-10.0,-18.0,-12.0,-10.0,-9.0,-4.0,9.0,-9.0,3.0,3.0,13.0,16.0,-10.0,-12.0,-4.0,12.0,-6.0,0.0,10.0,-1.0
1,1827,Salmon,-35.0,49.0,22.0,15.0,13.0,56.0,-71.0,2.0,-27.0,-3.0,5.0,12.0,-20.0,-10.0,6.0,23.0,-76.0,13.0,-28.0,-2.0,0.0,-2.0,28.0,28.0,2.0
2,1827,Clown,-69.0,15.0,-6.0,-48.0,-60.0,21.0,57.0,-27.0,45.0,36.0,-24.0,30.0,42.0,-24.0,-9.0,12.0,0.0,21.0,51.0,27.0,-57.0,-6.0,3.0,15.0,-45.0
0,1828,Tuna,24.0,-12.0,13.0,8.0,6.0,-10.0,-18.0,-12.0,-10.0,-9.0,-4.0,9.0,-9.0,3.0,3.0,13.0,16.0,-10.0,-12.0,-4.0,12.0,-6.0,0.0,10.0,-1.0
1,1828,Salmon,-35.0,49.0,22.0,15.0,13.0,57.0,-72.0,2.0,-27.0,-3.0,5.0,12.0,-20.0,-10.0,6.0,24.0,-77.0,13.0,-28.0,-2.0,0.0,-2.0,28.0,28.0,2.0
2,1828,Clown,-69.0,15.0,-6.0,-48.0,-60.0,21.0,57.0,-27.0,45.0,36.0,-24.0,30.0,42.0,-24.0,-9.0,12.0,0.0,21.0,51.0,27.0,-57.0,-6.0,3.0,15.0,-45.0
0,1829,Tuna,24.0,-12.0,13.0,8.0,6.0,-10.0,-18.0,-12.0,-10.0,-9.0,-4.0,9.0,-9.0,3.0,3.0,13.0,16.0,-10.0,-12.0,-4.0,12.0,-6.0,0.0,10.0,-1.0
1,1829,Salmon,-35.0,49.0,22.0,15.0,13.0,57.0,-72.0,2.0,-27.0,-3.0,5.0,12.0,-20.0,-10.0,6.0,24.0,-77.0,13.0,-28.0,-2.0,0.0,-2.0,28.0,28.0,2.0
2,1829,Clown,-69.0,15.0,-6.0,-48.0,-60.0,21.0,57.0,-27.0,45.0,36.0,-27.0,33.0,42.0,-24.0,-9.0,12.0,0.0,21.0,51.0,27.0,-57.0,-6.0,3.0,15.0,-45.0
0,1830,Tuna,24.0,-12.0,13.0,8.0,6.0,-10.0,-18.0,-12.0,-10.0,-9.0,-4.0,9.0,-9.0,3.0,3.0,13.0,16.0,-10.0,-12.0,-4.0,12.0,-6.0,0.0,10.0,-1.0
1,1830,Salmon,-35.0,49.0,22.0,15.0,13.0,57.0,-72.0,2.0,-27.0,-3.0,5.0,12.0,-20.0,-10.0,6.0,24.0,-77.0,13.0,-28.0,-2.0,0.0,-2.0,28.0,28.0,2.0
2,1830,Clown,-69.0,15.0,-6.0,-48.0,-60.0,21.0,57.0,-30.0,45.0,36.0,-27.0,33.0,45.0,-24.0,-9.0,12.0,0.0,21.0,51.0,27.0,-57.0,-6.0,3.0,15.0,-45.0
0,1831,Tuna,24.0,-12.0,13.0,8.0,6.0,-10.0,-18.0,-12.0,-10.0,-9.0,-4.0,9.0,-9.0,3.0,3.0,13.0,16.0,-10.0,-12.0,-4.0,12.0,-6.0,0.0,10.0,-1.0
1,1831,Salmon,-36.0,50.0,22.0,15.0,13.0,57.0,-72.0,2.0,-27.0,-3.0,5.0,12.0,-20.0,-10.0,6.0,24.0,-77.0,13.0,-28.0,-2.0,0.0,-2.0,28.0,28.0,2.0
2,1831,Clown,-69.0,15.0,-6.0,-48.0,-60.0,21.0,57.0,-30.0,45.0,36.0,-30.0,33.0,45.0,-24.0,-9.0,15.0,0.0,21.0,51.0,27.0,-57.0,-6.0,3.0,15.0,-45.0
0,1832,Tuna,24.0,-12.0,13.0,8.0,6.0,-10.0,-18.0,-12.0,-10.0,-9.0,-4.0,9.0,-9.0,3.0,3.0,13.0,16.0,-10.0,-12.0,-4.0,12.0,-6.0,0.0,10.0,-1.0
1,1832,Salmon,-36.0,50.0,22.0,15.0,13.0,57.0,-71.0,2.0,-27.0,-3.0,6.0,10.0,-20.0,-10.0,6.0,24.0,-77.0,13.0,-28.0,-2.0,-1.0,-1.0,28.0,28.0,2.0
2,1832,Clown,-69.0,15.0,-6.0,-48.0,-60.0,21.0,57.0,-30.0,45.0,36.0,-30.0,33.0,45.0,-24.0,-9.0,15.0,0.0,21.0,51.0,30.0,-57.0,-6.0,3.0,15.0,-48.0
0,1833,Tuna,24.0,-13.0,13.0,8.0,6.0,-10.0,-17.0,-12.0,-10.0,-9.0,-4.0,9.0,-9.0,3.0,3.0,13.0,16.0,-10.0,-12.0,-4.0,12.0,-6.0,0.0,10.0,-1.0
1,1833,Salmon,-36.0,50.0,22.0,15.0,13.0,57.0,-72.0,2.0,-27.0,-3.0,6.0,11.0,-20.0,-10.0,6.0,24.0,-77.0,13.0,-28.0,-2.0,-2.0,0.0,28.0,28.0,2.0
2,1833,Clown,-69.0,15.0,-6.0,-48.0,-60.0,21.0,54.0,-30.0,45.0,36.0,-27.0,33.0,45.0,-24.0,-9.0,15.0,0.0,21.0,51.0,30.0,-57.0,-6.0,3.0,15.0,-48.0
0,1834,Tuna,24.0,-13.0,13.0,8.0,6.0,-10.0,-17.0,-12.0,-10.0,-9.0,-4.0,9.0,-9.0,3.0,3.0,13.0,16.0,-10.0,-12.0,-4.0,12.0,-6.0,0.0,10.0,-1.0
1,1834,Salmon,-37.0,51.0,22.0,15.0,13.0,57.0,-72.0,2.0,-27.0,-3.0,6.0,11.0,-20.0,-10.0,6.0,24.0,-77.0,13.0,-28.0,-2.0,-2.0,1.0,27.0,28.0,2.0
