,Time,Type,Zone1,Zone2,Zone3
0,2344,Tuna,67.0,-66.0,-1.0
1,2344,Salmon,123.0,-127.0,4.0
2,2344,Clown,-534.0,516.0,18.0
0,2345,Tuna,67.0,-66.0,-1.0
1,2345,Salmon,121.0,-125.0,4.0
2,2345,Clown,-537.0,519.0,18.0
0,2346,Tuna,67.0,-66.0,-1.0
1,2346,Salmon,120.0,-124.0,4.0
2,2346,Clown,-537.0,519.0,18.0
0,2347,Tuna,67.0,-66.0,-1.0
1,2347,Salmon,119.0,-123.0,4.0
2,2347,Clown,-540.0,522.0,18.0
0,2348,Tuna,67.0,-64.0,-3.0
1,2348,Salmon,118.0,-122.0,4.0
2,2348,Clown,-540.0,522.0,18.0
0,2349,Tuna,67.0,-63.0,-4.0
1,2349,Salmon,118.0,-121.0,3.0
2,2349,Clown,-540.0,519.0,21.0
0,2350,Tuna,67.0,-63.0,-4.0
1,2350,Salmon,118.0,-121.0,3.0
2,2350,Clown,-540.0,519.0,21.0
0,2351,Tuna,67.0,-63.0,-4.0
1,2351,Salmon,118.0,-121.0,3.0
2,2351,Clown,-543.0,525.0,18.0
0,2352,Tuna,67.0,-63.0,-4.0
1,2352,Salmon,119.0,-123.0,4.0
2,2352,Clown,-543.0,525.0,18.0
0,2353,Tuna,67.0,-63.0,-4.0
1,2353,Salmon,119.0,-123.0,4.0
2,2353,Clown,-543.0,525.0,18.0
0,2354,Tuna,67.0,-63.0,-4.0
1,2354,Salmon,119.0,-123.0,4.0
2,2354,Clown,-543.0,525.0,18.0
0,2355,Tuna,67.0,-63.0,-4.0
1,2355,Salmon,119.0,-123.0,4.0
2,2355,Clown,-546.0,528.0,18.0
0,2356,Tuna,67.0,-63.0,-4.0
1,2356,Salmon,119.0,-123.0,4.0
2,2356,Clown,-546.0,528.0,18.0
0,2357,Tuna,67.0,-63.0,-4.0
1,2357,Salmon,119.0,-123.0,4.0
2,2357,Clown,-546.0,528.0,18.0
0,2358,Tuna,67.0,-63.0,-4.0
1,2358,Salmon,120.0,-124.0,4.0
2,2358,Clown,-546.0,528.0,18.0
0,2359,Tuna,67.0,-63.0,-4.0
1,2359,Salmon,120.0,-124.0,4.0
2,2359,Clown,-546.0,528.0,18.0
0,2360,Tuna,67.0,-63.0,-4.0
1,2360,Salmon,119.0,-122.0,3.0
2,2360,Clown,-549.0,531.0,18.0
0,2361,Tuna,68.0,-64.0,-4.0
1,2361,Salmon,119.0,-123.0,4.0
2,2361,Clown,-552.0,534.0,18.0
0,2362,Tuna,68.0,-64.0,-4.0
1,2362,Salmon,119.0,-123.0,4.0
2,2362,Clown,-552.0,534.0,18.0
0,2363,Tuna,68.0,-64.0,-4.0
1,2363,Salmon,119.0,-124.0,5.0
2,2363,Clown,-552.0,534.0,18.0
0,2364,Tuna,68.0,-64.0,-4.0
1,2364,Salmon,119.0,-124.0,5.0
2,2364,Clown,-552.0,534.0,18.0
0,2365,Tuna,67.0,-63.0,-4.0
1,2365,Salmon,119.0,-124.0,5.0
2,2365,Clown,-555.0,537.0,18.0
0,2366,Tuna,67.0,-63.0,-4.0
1,2366,Salmon,120.0,-125.0,5.0
2,2366,Clown,-558.0,537.0,21.0
0,2367,Tuna,67.0,-63.0,-4.0
1,2367,Salmon,120.0,-124.0,4.0
2,2367,Clown,-558.0,537.0,21.0
0,2368,Tuna,67.0,-63.0,-4.0
1,2368,Salmon,121.0,-125.0,4.0
2,2368,Clown,-561.0,540.0,21.0
0,2369,Tuna,68.0,-64.0,-4.0
1,2369,Salmon,121.0,-125.0,4.0
2,2369,Clown,-561.0,540.0,21.0
0,2370,Tuna,68.0,-63.0,-5.0
1,2370,Salmon,123.0,-127.0,4.0
2,2370,Clown,-561.0,537.0,24.0
0,2371,Tuna,68.0,-63.0,-5.0
1,2371,Salmon,122.0,-126.0,4.0
2,2371,Clown,-567.0,543.0,24.0
0,2372,Tuna,68.0,-63.0,-5.0
1,2372,Salmon,120.0,-124.0,4.0
2,2372,Clown,-567.0,543.0,24.0
0,2373,Tuna,68.0,-63.0,-5.0
1,2373,Salmon,120.0,-123.0,3.0
2,2373,Clown,-567.0,543.0,24.0
0,2374,Tuna,68.0,-63.0,-5.0
1,2374,Salmon,120.0,-123.0,3.0
2,2374,Clown,-567.0,543.0,24.0
0,2375,Tuna,68.0,-63.0,-5.0
1,2375,Salmon,120.0,-123.0,3.0
2,2375,Clown,-567.0,543.0,24.0
0,2376,Tuna,68.0,-63.0,-5.0
1,2376,Salmon,122.0,-125.0,3.0
2,2376,Clown,-567.0,543.0,24.0
0,2377,Tuna,68.0,-63.0,-5.0
1,2377,Salmon,122.0,-125.0,3.0
2,2377,Clown,-567.0,543.0,24.0
0,2378,Tuna,68.0,-63.0,-5.0
1,2378,Salmon,123.0,-127.0,4.0
2,2378,Clown,-570.0,546.0,24.0
0,2379,Tuna,68.0,-63.0,-5.0
1,2379,Salmon,124.0,-127.0,3.0
2,2379,Clown,-570.0,546.0,24.0
0,2380,Tuna,67.0,-62.0,-5.0
1,2380,Salmon,123.0,-126.0,3.0
2,2380,Clown,-570.0,546.0,24.0
0,2381,Tuna,67.0,-62.0,-5.0
1,2381,Salmon,124.0,-126.0,2.0
2,2381,Clown,-570.0,546.0,24.0
0,2382,Tuna,67.0,-62.0,-5.0
1,2382,Salmon,124.0,-127.0,3.0
2,2382,Clown,-570.0,546.0,24.0
0,2383,Tuna,68.0,-63.0,-5.0
1,2383,Salmon,125.0,-127.0,2.0
2,2383,Clown,-570.0,546.0,24.0
0,2384,Tuna,68.0,-63.0,-5.0
1,2384,Salmon,126.0,-128.0,2.0
2,2384,Clown,-573.0,549.0,24.0
0,2385,Tuna,68.0,-63.0,-5.0
1,2385,Salmon,126.0,-126.0,0.0
2,2385,Clown,-573.0,546.0,27.0
0,2386,Tuna,68.0,-63.0,-5.0
1,2386,Salmon,126.0,-124.0,-2.0
2,2386,Clown,-573.0,546.0,27.0
0,2387,Tuna,68.0,-63.0,-5.0
1,2387,Salmon,127.0,-125.0,-2.0
2,2387,Clown,-573.0,546.0,27.0
0,2388,Tuna,67.0,-62.0,-5.0
1,2388,Salmon,127.0,-125.0,-2.0
2,2388,Clown,-573.0,546.0,27.0
0,2389,Tuna,67.0,-62.0,-5.0
1,2389,Salmon,128.0,-126.0,-2.0
2,2389,Clown,-576.0,549.0,27.0
0,2390,Tuna,67.0,-63.0,-4.0
1,2390,Salmon,127.0,-124.0,-3.0
2,2390,Clown,-576.0,549.0,27.0
0,2391,Tuna,67.0,-63.0,-4.0
1,2391,Salmon,127.0,-125.0,-2.0
2,2391,Clown,-576.0,549.0,27.0
0,2392,Tuna,67.0,-63.0,-4.0
1,2392,Salmon,127.0,-125.0,-2.0
2,2392,Clown,-579.0,552.0,27.0
0,2393,Tuna,67.0,-63.0,-4.0
1,2393,Salmon,128.0,-126.0,-2.0
2,2393,Clown,-579.0,552.0,27.0
0,2394,Tuna,68.0,-64.0,-4.0
1,2394,Salmon,129.0,-127.0,-2.0
2,2394,Clown,-579.0,552.0,27.0
0,2395,Tuna,67.0,-63.0,-4.0
1,2395,Salmon,129.0,-127.0,-2.0
2,2395,Clown,-579.0,552.0,27.0
0,2396,Tuna,68.0,-64.0,-4.0
1,2396,Salmon,131.0,-129.0,-2.0
2,2396,Clown,-579.0,552.0,27.0
0,2397,Tuna,69.0,-65.0,-4.0
1,2397,Salmon,131.0,-129.0,-2.0
2,2397,Clown,-579.0,552.0,27.0
0,2398,Tuna,70.0,-66.0,-4.0
1,2398,Salmon,131.0,-129.0,-2.0
2,2398,Clown,-585.0,558.0,27.0
0,2399,Tuna,70.0,-66.0,-4.0
1,2399,Salmon,131.0,-129.0,-2.0
2,2399,Clown,-585.0,558.0,27.0
0,2400,Tuna,70.0,-67.0,-3.0
1,2400,Salmon,131.0,-128.0,-3.0
2,2400,Clown,-585.0,558.0,27.0
0,2401,Tuna,69.0,-66.0,-3.0
1,2401,Salmon,131.0,-128.0,-3.0
2,2401,Clown,-585.0,558.0,27.0
0,2402,Tuna,69.0,-66.0,-3.0
1,2402,Salmon,131.0,-128.0,-3.0
2,2402,Clown,-588.0,561.0,27.0
0,2403,Tuna,69.0,-66.0,-3.0
1,2403,Salmon,132.0,-129.0,-3.0
2,2403,Clown,-591.0,564.0,27.0
0,2404,Tuna,69.0,-66.0,-3.0
1,2404,Salmon,133.0,-131.0,-2.0
2,2404,Clown,-594.0,567.0,27.0
0,2405,Tuna,69.0,-66.0,-3.0
1,2405,Salmon,133.0,-131.0,-2.0
2,2405,Clown,-594.0,567.0,27.0
0,2406,Tuna,68.0,-65.0,-3.0
1,2406,Salmon,133.0,-131.0,-2.0
2,2406,Clown,-594.0,567.0,27.0
0,2407,Tuna,68.0,-65.0,-3.0
1,2407,Salmon,133.0,-132.0,-1.0
2,2407,Clown,-594.0,567.0,27.0
0,2408,Tuna,68.0,-65.0,-3.0
1,2408,Salmon,132.0,-131.0,-1.0
2,2408,Clown,-594.0,567.0,27.0
0,2409,Tuna,68.0,-65.0,-3.0
1,2409,Salmon,133.0,-132.0,-1.0
2,2409,Clown,-594.0,567.0,27.0
0,2410,Tuna,68.0,-65.0,-3.0
1,2410,Salmon,134.0,-133.0,-1.0
2,2410,Clown,-597.0,570.0,27.0
0,2411,Tuna,68.0,-65.0,-3.0
1,2411,Salmon,134.0,-133.0,-1.0
2,2411,Clown,-597.0,570.0,27.0
0,2412,Tuna,68.0,-65.0,-3.0
1,2412,Salmon,134.0,-133.0,-1.0
2,2412,Clown,-597.0,570.0,27.0
0,2413,Tuna,68.0,-65.0,-3.0
1,2413,Salmon,134.0,-133.0,-1.0
2,2413,Clown,-597.0,570.0,27.0
0,2414,Tuna,69.0,-66.0,-3.0
1,2414,Salmon,134.0,-133.0,-1.0
2,2414,Clown,-597.0,570.0,27.0
0,2415,Tuna,69.0,-66.0,-3.0
1,2415,Salmon,134.0,-132.0,-2.0
2,2415,Clown,-597.0,570.0,27.0
0,2416,Tuna,69.0,-66.0,-3.0
1,2416,Salmon,134.0,-132.0,-2.0
2,2416,Clown,-603.0,576.0,27.0
0,2417,Tuna,69.0,-66.0,-3.0
1,2417,Salmon,134.0,-132.0,-2.0
2,2417,Clown,-603.0,576.0,27.0
0,2418,Tuna,68.0,-65.0,-3.0
1,2418,Salmon,134.0,-132.0,-2.0
2,2418,Clown,-603.0,576.0,27.0
0,2419,Tuna,68.0,-65.0,-3.0
1,2419,Salmon,135.0,-132.0,-3.0
2,2419,Clown,-606.0,579.0,27.0
0,2420,Tuna,67.0,-65.0,-2.0
1,2420,Salmon,134.0,-131.0,-3.0
2,2420,Clown,-606.0,579.0,27.0
0,2421,Tuna,67.0,-65.0,-2.0
1,2421,Salmon,135.0,-132.0,-3.0
2,2421,Clown,-606.0,579.0,27.0
0,2422,Tuna,67.0,-65.0,-2.0
1,2422,Salmon,135.0,-132.0,-3.0
2,2422,Clown,-609.0,582.0,27.0
0,2423,Tuna,68.0,-66.0,-2.0
1,2423,Salmon,133.0,-130.0,-3.0
2,2423,Clown,-609.0,582.0,27.0
0,2424,Tuna,67.0,-64.0,-3.0
1,2424,Salmon,133.0,-131.0,-2.0
2,2424,Clown,-609.0,582.0,27.0
0,2425,Tuna,67.0,-64.0,-3.0
1,2425,Salmon,133.0,-131.0,-2.0
2,2425,Clown,-609.0,582.0,27.0
0,2426,Tuna,67.0,-64.0,-3.0
1,2426,Salmon,133.0,-132.0,-1.0
2,2426,Clown,-609.0,582.0,27.0
0,2427,Tuna,67.0,-64.0,-3.0
1,2427,Salmon,132.0,-131.0,-1.0
2,2427,Clown,-609.0,582.0,27.0
0,2428,Tuna,67.0,-63.0,-4.0
1,2428,Salmon,133.0,-133.0,0.0
2,2428,Clown,-609.0,582.0,27.0
0,2429,Tuna,66.0,-62.0,-4.0
1,2429,Salmon,134.0,-133.0,-1.0
2,2429,Clown,-609.0,582.0,27.0
0,2430,Tuna,66.0,-62.0,-4.0
1,2430,Salmon,134.0,-134.0,0.0
2,2430,Clown,-609.0,582.0,27.0
0,2431,Tuna,66.0,-62.0,-4.0
1,2431,Salmon,134.0,-133.0,-1.0
2,2431,Clown,-609.0,582.0,27.0
0,2432,Tuna,66.0,-62.0,-4.0
1,2432,Salmon,134.0,-133.0,-1.0
2,2432,Clown,-609.0,582.0,27.0
0,2433,Tuna,67.0,-63.0,-4.0
1,2433,Salmon,134.0,-133.0,-1.0
2,2433,Clown,-609.0,582.0,27.0
0,2434,Tuna,66.0,-62.0,-4.0
1,2434,Salmon,135.0,-134.0,-1.0
2,2434,Clown,-609.0,582.0,27.0
0,2435,Tuna,66.0,-62.0,-4.0
1,2435,Salmon,135.0,-133.0,-2.0
2,2435,Clown,-609.0,582.0,27.0
0,2436,Tuna,66.0,-62.0,-4.0
1,2436,Salmon,137.0,-136.0,-1.0
2,2436,Clown,-609.0,582.0,27.0
0,2437,Tuna,66.0,-62.0,-4.0
1,2437,Salmon,137.0,-136.0,-1.0
2,2437,Clown,-609.0,582.0,27.0
0,2438,Tuna,66.0,-62.0,-4.0
1,2438,Salmon,137.0,-135.0,-2.0
2,2438,Clown,-609.0,582.0,27.0
0,2439,Tuna,65.0,-61.0,-4.0
1,2439,Salmon,137.0,-135.0,-2.0
2,2439,Clown,-609.0,582.0,27.0
0,2440,Tuna,66.0,-62.0,-4.0
1,2440,Salmon,137.0,-134.0,-3.0
2,2440,Clown,-609.0,582.0,27.0
0,2441,Tuna,65.0,-61.0,-4.0
1,2441,Salmon,137.0,-134.0,-3.0
2,2441,Clown,-609.0,582.0,27.0
0,2442,Tuna,65.0,-61.0,-4.0
1,2442,Salmon,137.0,-134.0,-3.0
2,2442,Clown,-612.0,585.0,27.0
0,2443,Tuna,65.0,-61.0,-4.0
1,2443,Salmon,138.0,-135.0,-3.0
2,2443,Clown,-612.0,585.0,27.0
0,2444,Tuna,66.0,-62.0,-4.0
1,2444,Salmon,138.0,-135.0,-3.0
2,2444,Clown,-612.0,585.0,27.0
0,2445,Tuna,66.0,-61.0,-5.0
1,2445,Salmon,139.0,-136.0,-3.0
2,2445,Clown,-615.0,588.0,27.0
0,2446,Tuna,67.0,-62.0,-5.0
1,2446,Salmon,139.0,-136.0,-3.0
2,2446,Clown,-615.0,588.0,27.0
0,2447,Tuna,67.0,-62.0,-5.0
1,2447,Salmon,140.0,-137.0,-3.0
2,2447,Clown,-615.0,588.0,27.0
0,2448,Tuna,67.0,-62.0,-5.0
1,2448,Salmon,140.0,-136.0,-4.0
2,2448,Clown,-615.0,588.0,27.0
0,2449,Tuna,67.0,-62.0,-5.0
1,2449,Salmon,141.0,-138.0,-3.0
2,2449,Clown,-615.0,588.0,27.0
0,2450,Tuna,67.0,-62.0,-5.0
1,2450,Salmon,141.0,-138.0,-3.0
2,2450,Clown,-615.0,588.0,27.0
0,2451,Tuna,67.0,-62.0,-5.0
1,2451,Salmon,141.0,-137.0,-4.0
2,2451,Clown,-615.0,588.0,27.0
0,2452,Tuna,67.0,-63.0,-4.0
1,2452,Salmon,141.0,-136.0,-5.0
2,2452,Clown,-615.0,588.0,27.0
0,2453,Tuna,68.0,-64.0,-4.0
1,2453,Salmon,142.0,-138.0,-4.0
2,2453,Clown,-615.0,588.0,27.0
0,2454,Tuna,68.0,-64.0,-4.0
1,2454,Salmon,143.0,-139.0,-4.0
2,2454,Clown,-615.0,588.0,27.0
0,2455,Tuna,68.0,-64.0,-4.0
1,2455,Salmon,143.0,-138.0,-5.0
2,2455,Clown,-615.0,588.0,27.0
0,2456,Tuna,68.0,-64.0,-4.0
1,2456,Salmon,143.0,-138.0,-5.0
2,2456,Clown,-618.0,591.0,27.0
0,2457,Tuna,67.0,-63.0,-4.0
1,2457,Salmon,143.0,-138.0,-5.0
2,2457,Clown,-618.0,591.0,27.0
0,2458,Tuna,67.0,-63.0,-4.0
1,2458,Salmon,144.0,-139.0,-5.0
2,2458,Clown,-618.0,591.0,27.0
0,2459,Tuna,67.0,-63.0,-4.0
1,2459,Salmon,144.0,-139.0,-5.0
2,2459,Clown,-621.0,594.0,27.0
0,2460,Tuna,67.0,-63.0,-4.0
1,2460,Salmon,143.0,-137.0,-6.0
2,2460,Clown,-621.0,594.0,27.0
0,2461,Tuna,69.0,-65.0,-4.0
1,2461,Salmon,143.0,-137.0,-6.0
2,2461,Clown,-621.0,594.0,27.0
0,2462,Tuna,70.0,-66.0,-4.0
1,2462,Salmon,143.0,-137.0,-6.0
2,2462,Clown,-621.0,594.0,27.0
0,2463,Tuna,72.0,-68.0,-4.0
1,2463,Salmon,143.0,-137.0,-6.0
2,2463,Clown,-618.0,591.0,27.0
0,2464,Tuna,72.0,-67.0,-5.0
1,2464,Salmon,143.0,-137.0,-6.0
2,2464,Clown,-621.0,594.0,27.0
0,2465,Tuna,72.0,-67.0,-5.0
1,2465,Salmon,143.0,-137.0,-6.0
2,2465,Clown,-621.0,591.0,30.0
0,2466,Tuna,72.0,-67.0,-5.0
1,2466,Salmon,142.0,-136.0,-6.0
2,2466,Clown,-624.0,594.0,30.0
0,2467,Tuna,73.0,-68.0,-5.0
1,2467,Salmon,142.0,-134.0,-8.0
2,2467,Clown,-624.0,594.0,30.0
0,2468,Tuna,73.0,-68.0,-5.0
1,2468,Salmon,142.0,-134.0,-8.0
2,2468,Clown,-624.0,594.0,30.0
0,2469,Tuna,73.0,-68.0,-5.0
1,2469,Salmon,142.0,-134.0,-8.0
2,2469,Clown,-624.0,594.0,30.0
0,2470,Tuna,73.0,-68.0,-5.0
1,2470,Salmon,143.0,-134.0,-9.0
2,2470,Clown,-624.0,594.0,30.0
0,2471,Tuna,73.0,-68.0,-5.0
1,2471,Salmon,144.0,-135.0,-9.0
2,2471,Clown,-624.0,594.0,30.0
0,2472,Tuna,73.0,-68.0,-5.0
1,2472,Salmon,143.0,-134.0,-9.0
2,2472,Clown,-630.0,600.0,30.0
0,2473,Tuna,73.0,-68.0,-5.0
1,2473,Salmon,143.0,-134.0,-9.0
2,2473,Clown,-630.0,600.0,30.0
0,2474,Tuna,72.0,-67.0,-5.0
1,2474,Salmon,143.0,-133.0,-10.0
2,2474,Clown,-630.0,600.0,30.0
0,2475,Tuna,72.0,-67.0,-5.0
1,2475,Salmon,143.0,-134.0,-9.0
2,2475,Clown,-627.0,597.0,30.0
0,2476,Tuna,72.0,-67.0,-5.0
1,2476,Salmon,143.0,-134.0,-9.0
2,2476,Clown,-624.0,594.0,30.0
0,2477,Tuna,72.0,-67.0,-5.0
1,2477,Salmon,143.0,-134.0,-9.0
2,2477,Clown,-621.0,591.0,30.0
0,2478,Tuna,72.0,-67.0,-5.0
1,2478,Salmon,142.0,-133.0,-9.0
2,2478,Clown,-621.0,591.0,30.0
0,2479,Tuna,72.0,-67.0,-5.0
1,2479,Salmon,143.0,-135.0,-8.0
2,2479,Clown,-624.0,594.0,30.0
0,2480,Tuna,72.0,-67.0,-5.0
1,2480,Salmon,141.0,-133.0,-8.0
2,2480,Clown,-624.0,594.0,30.0
0,2481,Tuna,72.0,-68.0,-4.0
1,2481,Salmon,141.0,-133.0,-8.0
2,2481,Clown,-627.0,597.0,30.0
0,2482,Tuna,74.0,-70.0,-4.0
1,2482,Salmon,141.0,-133.0,-8.0
2,2482,Clown,-627.0,597.0,30.0
0,2483,Tuna,74.0,-71.0,-3.0
1,2483,Salmon,141.0,-133.0,-8.0
2,2483,Clown,-627.0,597.0,30.0
0,2484,Tuna,74.0,-71.0,-3.0
1,2484,Salmon,142.0,-134.0,-8.0
2,2484,Clown,-624.0,594.0,30.0
0,2485,Tuna,75.0,-72.0,-3.0
1,2485,Salmon,142.0,-134.0,-8.0
2,2485,Clown,-624.0,594.0,30.0
0,2486,Tuna,75.0,-72.0,-3.0
1,2486,Salmon,143.0,-135.0,-8.0
2,2486,Clown,-627.0,600.0,27.0
0,2487,Tuna,75.0,-72.0,-3.0
1,2487,Salmon,143.0,-135.0,-8.0
2,2487,Clown,-627.0,600.0,27.0
0,2488,Tuna,76.0,-73.0,-3.0
1,2488,Salmon,143.0,-135.0,-8.0
2,2488,Clown,-630.0,603.0,27.0
0,2489,Tuna,75.0,-72.0,-3.0
1,2489,Salmon,143.0,-135.0,-8.0
2,2489,Clown,-633.0,606.0,27.0
0,2490,Tuna,75.0,-72.0,-3.0
1,2490,Salmon,144.0,-136.0,-8.0
2,2490,Clown,-633.0,606.0,27.0
0,2491,Tuna,76.0,-73.0,-3.0
1,2491,Salmon,144.0,-136.0,-8.0
2,2491,Clown,-633.0,606.0,27.0
0,2492,Tuna,76.0,-73.0,-3.0
1,2492,Salmon,145.0,-136.0,-9.0
2,2492,Clown,-633.0,606.0,27.0
0,2493,Tuna,77.0,-74.0,-3.0
1,2493,Salmon,144.0,-135.0,-9.0
2,2493,Clown,-633.0,606.0,27.0
0,2494,Tuna,77.0,-74.0,-3.0
1,2494,Salmon,144.0,-135.0,-9.0
2,2494,Clown,-633.0,612.0,21.0
0,2495,Tuna,77.0,-75.0,-2.0
1,2495,Salmon,145.0,-136.0,-9.0
2,2495,Clown,-633.0,612.0,21.0
0,2496,Tuna,79.0,-77.0,-2.0
1,2496,Salmon,145.0,-136.0,-9.0
2,2496,Clown,-633.0,612.0,21.0
0,2497,Tuna,80.0,-78.0,-2.0
1,2497,Salmon,144.0,-135.0,-9.0
2,2497,Clown,-633.0,612.0,21.0
0,2498,Tuna,81.0,-79.0,-2.0
1,2498,Salmon,145.0,-136.0,-9.0
2,2498,Clown,-633.0,612.0,21.0
0,2499,Tuna,81.0,-79.0,-2.0
1,2499,Salmon,145.0,-136.0,-9.0
2,2499,Clown,-633.0,615.0,18.0
0,2500,Tuna,81.0,-79.0,-2.0
1,2500,Salmon,144.0,-135.0,-9.0
2,2500,Clown,-633.0,615.0,18.0
0,2501,Tuna,81.0,-79.0,-2.0
1,2501,Salmon,144.0,-135.0,-9.0
2,2501,Clown,-633.0,618.0,15.0
0,2502,Tuna,81.0,-79.0,-2.0
1,2502,Salmon,145.0,-135.0,-10.0
2,2502,Clown,-633.0,618.0,15.0
0,2503,Tuna,82.0,-80.0,-2.0
1,2503,Salmon,147.0,-137.0,-10.0
2,2503,Clown,-633.0,618.0,15.0
0,2504,Tuna,82.0,-80.0,-2.0
1,2504,Salmon,147.0,-136.0,-11.0
2,2504,Clown,-633.0,618.0,15.0
0,2505,Tuna,82.0,-80.0,-2.0
1,2505,Salmon,148.0,-137.0,-11.0
2,2505,Clown,-633.0,618.0,15.0
0,2506,Tuna,83.0,-81.0,-2.0
1,2506,Salmon,148.0,-138.0,-10.0
2,2506,Clown,-630.0,618.0,12.0
0,2507,Tuna,83.0,-81.0,-2.0
1,2507,Salmon,148.0,-138.0,-10.0
2,2507,Clown,-630.0,618.0,12.0
0,2508,Tuna,83.0,-81.0,-2.0
1,2508,Salmon,148.0,-138.0,-10.0
2,2508,Clown,-627.0,612.0,15.0
0,2509,Tuna,83.0,-81.0,-2.0
1,2509,Salmon,148.0,-137.0,-11.0
2,2509,Clown,-630.0,615.0,15.0
0,2510,Tuna,83.0,-81.0,-2.0
1,2510,Salmon,149.0,-137.0,-12.0
2,2510,Clown,-630.0,615.0,15.0
0,2511,Tuna,84.0,-82.0,-2.0
1,2511,Salmon,149.0,-137.0,-12.0
2,2511,Clown,-630.0,615.0,15.0
0,2512,Tuna,84.0,-82.0,-2.0
1,2512,Salmon,150.0,-138.0,-12.0
2,2512,Clown,-630.0,615.0,15.0
0,2513,Tuna,85.0,-83.0,-2.0
1,2513,Salmon,151.0,-139.0,-12.0
2,2513,Clown,-630.0,618.0,12.0
0,2514,Tuna,85.0,-83.0,-2.0
1,2514,Salmon,152.0,-141.0,-11.0
2,2514,Clown,-630.0,618.0,12.0
0,2515,Tuna,85.0,-83.0,-2.0
1,2515,Salmon,152.0,-141.0,-11.0
2,2515,Clown,-630.0,615.0,15.0
0,2516,Tuna,85.0,-83.0,-2.0
1,2516,Salmon,152.0,-141.0,-11.0
2,2516,Clown,-630.0,615.0,15.0
0,2517,Tuna,85.0,-82.0,-3.0
1,2517,Salmon,152.0,-140.0,-12.0
2,2517,Clown,-630.0,615.0,15.0
0,2518,Tuna,85.0,-82.0,-3.0
1,2518,Salmon,154.0,-142.0,-12.0
2,2518,Clown,-633.0,618.0,15.0
0,2519,Tuna,85.0,-82.0,-3.0
1,2519,Salmon,155.0,-142.0,-13.0
2,2519,Clown,-633.0,618.0,15.0
0,2520,Tuna,85.0,-82.0,-3.0
1,2520,Salmon,155.0,-141.0,-14.0
2,2520,Clown,-633.0,618.0,15.0
0,2521,Tuna,85.0,-82.0,-3.0
1,2521,Salmon,155.0,-141.0,-14.0
2,2521,Clown,-636.0,621.0,15.0
0,2522,Tuna,85.0,-82.0,-3.0
1,2522,Salmon,154.0,-139.0,-15.0
2,2522,Clown,-636.0,621.0,15.0
0,2523,Tuna,85.0,-82.0,-3.0
1,2523,Salmon,154.0,-139.0,-15.0
2,2523,Clown,-636.0,621.0,15.0
0,2524,Tuna,85.0,-82.0,-3.0
1,2524,Salmon,154.0,-139.0,-15.0
2,2524,Clown,-636.0,621.0,15.0
0,2525,Tuna,86.0,-83.0,-3.0
1,2525,Salmon,153.0,-138.0,-15.0
2,2525,Clown,-636.0,621.0,15.0
0,2526,Tuna,86.0,-83.0,-3.0
1,2526,Salmon,153.0,-139.0,-14.0
2,2526,Clown,-636.0,621.0,15.0
0,2527,Tuna,86.0,-84.0,-2.0
1,2527,Salmon,153.0,-138.0,-15.0
2,2527,Clown,-636.0,621.0,15.0
0,2528,Tuna,86.0,-84.0,-2.0
1,2528,Salmon,154.0,-139.0,-15.0
2,2528,Clown,-636.0,621.0,15.0
0,2529,Tuna,87.0,-84.0,-3.0
1,2529,Salmon,154.0,-140.0,-14.0
2,2529,Clown,-636.0,621.0,15.0
0,2530,Tuna,87.0,-84.0,-3.0
1,2530,Salmon,154.0,-140.0,-14.0
2,2530,Clown,-639.0,624.0,15.0
0,2531,Tuna,87.0,-84.0,-3.0
1,2531,Salmon,155.0,-141.0,-14.0
2,2531,Clown,-639.0,624.0,15.0
0,2532,Tuna,86.0,-83.0,-3.0
1,2532,Salmon,157.0,-143.0,-14.0
2,2532,Clown,-639.0,621.0,18.0
0,2533,Tuna,86.0,-83.0,-3.0
1,2533,Salmon,157.0,-144.0,-13.0
2,2533,Clown,-642.0,624.0,18.0
0,2534,Tuna,86.0,-83.0,-3.0
1,2534,Salmon,157.0,-143.0,-14.0
2,2534,Clown,-642.0,621.0,21.0
0,2535,Tuna,86.0,-83.0,-3.0
1,2535,Salmon,157.0,-141.0,-16.0
2,2535,Clown,-642.0,621.0,21.0
0,2536,Tuna,86.0,-83.0,-3.0
1,2536,Salmon,158.0,-142.0,-16.0
2,2536,Clown,-642.0,621.0,21.0
0,2537,Tuna,86.0,-83.0,-3.0
1,2537,Salmon,157.0,-142.0,-15.0
2,2537,Clown,-642.0,621.0,21.0
0,2538,Tuna,86.0,-83.0,-3.0
1,2538,Salmon,158.0,-142.0,-16.0
2,2538,Clown,-642.0,618.0,24.0
0,2539,Tuna,86.0,-83.0,-3.0
1,2539,Salmon,157.0,-141.0,-16.0
2,2539,Clown,-642.0,618.0,24.0
0,2540,Tuna,85.0,-83.0,-2.0
1,2540,Salmon,158.0,-142.0,-16.0
2,2540,Clown,-645.0,621.0,24.0
0,2541,Tuna,85.0,-83.0,-2.0
1,2541,Salmon,158.0,-142.0,-16.0
2,2541,Clown,-645.0,618.0,27.0
0,2542,Tuna,85.0,-83.0,-2.0
1,2542,Salmon,158.0,-142.0,-16.0
2,2542,Clown,-645.0,618.0,27.0
0,2543,Tuna,85.0,-83.0,-2.0
1,2543,Salmon,159.0,-143.0,-16.0
2,2543,Clown,-645.0,615.0,30.0
